id,bike_name,city_posted,km_driven,color,fuel_type,price,model_year,owner_type,url
40166,"Bajaj Pulsar 150cc Dtsi","Chennai ",33000,Black,Petrol,25000,2010,FirstOwner,,
40167,"Bajaj Pulsar 180cc Dtsi","Tiruvallur ",32000,Red,Petrol,30000,2010,SecondOwner,,
40168,"TVS Apache RTR 160","Patna ",38000,Yellow,Petrol,40000,2007,FirstOwner,,
40169,"Hero Honda Karizma R","Jaipur ",35000,SportRed,Petrol,37000,2007,FirstOwner,,
40170,"TVS Star City Alloy","Jaipur ",32000,Black,Petrol,28000,2012,FirstOwner,,
40171,"Bajaj Discover 100","Jaipur ",100000,RedAndBlack,Petrol,21000,2010,FirstOwner,,
40172,"Hero Honda  HF Dawn","Jaipur ",43000,Red,Petrol,19999,2002,SecondOwner,,
40173,"Hero Honda Cbz Xtreme Self Start","Baran ",35000,Black,Petrol,44000,2013,FirstOwner,,
40174,"Hero Honda Cd Deluxe","Jaipur ",70000,BlueAndBlack,Petrol,28999,2007,FirstOwner,,
40175,"Bajaj Discover 100 M Drum","Jaipur ",36000,Black,Petrol,24999,2013,FirstOwner,,
40176,"Bajaj Pulsar 150cc Dtsi","Bikaner ",9500,Black,Petrol,69999,2014,FirstOwner,,
40177,"Yamaha FZ S",K.,24000,BlackGreen,Petrol,57999,2012,SecondOwner,,
40178,"Honda Shine Self Disc Alloy","Hyderabad ",39000,Black,Petrol,45000,2007,FirstOwner,,
40179,"Mahindra Duro","Hyderabad ",39000,RED,Petrol,17000,2011,SecondOwner,,
40180,"Hero Honda  HF Dawn","Hyderabad ",500,Red,Petrol,37999,2003,SecondOwner,,
40181,"Hero Honda Cbz Xtreme Self Start","Hyderabad ",30640,RedAndBlack,Petrol,35000,2011,FirstOwner,,
40182,"Hero Honda Passion Plus","Hyderabad ",38000,BlackAndBlue,Petrol,40000,2009,SecondOwner,,
40183,"Hero Honda Cbz Xtreme Self Start","Delhi ",7000,Black,Petrol,67999,2014,FirstOwner,,
40184,"Hero Honda Passion Plus",K.,95000,Black,Petrol,27999,2007,FirstOwner,,
40185,"Bajaj Avenger 220","Hyderabad ",35000,Blue,Petrol,48000,2011,SecondOwner,,
40186,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",2000,Black,Petrol,18000,2008,SecondOwner,,
40187,"Royal Enfield Classic 350","Kolkata ",2000,Sliver,Petrol,99999,2013,FirstOwner,,
40188,"Hero Moto Corp Xtreme Disc","Nalagarh ",30000,BlackRed,Petrol,45000,2011,FirstOwner,,
40189,"Bajaj Pulsar 220F Dtsi","Gurgaon ",9300,Black,Petrol,73000,2014,FirstOwner,,
40190,"Yamaha FZ S","Faizabad ",15800,YamahaFzsSayberGr,Petrol,50000,2013,FirstOwner,,
40191,"Royal Enfield Thunderbird 350","Karnal ",35000,Black,Petrol,65000,2013,FirstOwner,,
40192,"Tvs Apache Rtr160 Kick Start","Pune ",30000,Red,Petrol,32000,2010,FirstOwner,,
40193,"Yamaha YZF R15 Version 2.0","Hyderabad ",12000,RendAndWhite,Petrol,10000,2014,FirstOwner,,
40194,"Harley Davidson Sportster Iron 883","Delhi ",7100,Orange,Petrol,540000,2011,FirstOwner,,
40195,"Harley Davidson Sportster Iron 883","Delhi ",7100,Orange,Petrol,540000,2011,FirstOwner,,
40196,"Hero Motocorp Passion Xpro Drum Self Cast","Tirupur ",7130,DarkGray,Petrol,50000,2014,FirstOwner,,
40197,"Yamaha YZF R15 Version 2.0","Ghaziabad ",15000,Black,Petrol,59999,2011,FirstOwner,,
40198,"Bajaj Pulsar 220F Dtsi","Lucknow ",11500,Black,Petrol,79000,2014,FirstOwner,,
40199,"Royal Enfield Bullet Electra","Ghaziabad ",10000,Red,Petrol,98000,2013,FirstOwner,,
40200,"Yamaha RX 100 STD","Hyderabad ",100000,Black,Petrol,18000,1994,SecondOwner,,
40201,"Royal Enfield Thunderbird 350","Hyderabad ",42000,RedAndSliver,Petrol,64999,2007,FirstOwner,,
40202,"Bajaj Discover 150 S Disc","Ghaziabad ",50000,Blue,Petrol,21999,2010,SecondOwner,,
40203,"Yamaha FZ FI Version 2.0",K.,20000,RedAndBlack,Petrol,69000,2014,SecondOwner,,
40204,"Honda Unicorn Alloy","Punjagutta ",22500,Black,Petrol,57000,2013,FirstOwner,,
40205,"Hero Honda Passion Pro","Karimnagar ",6300,Black,Petrol,49999,2014,SecondOwner,,
40206,"Bajaj Discover 100","Chennai ",36000,RedAndBlack,Petrol,21000,2011,FirstOwner,,
40207,"Yamaha FZ FI Version 2.0","Ahmedabad ",25000,RED,Petrol,44000,2011,FirstOwner,,
40208,"Honda Shine Self Disc Alloy","Kanchipuram ",55000,Black,Diesel,19000,2007,SecondOwner,,
40209,"Honda Shine Self Disc Alloy","Jaipur ",29000,BlackAndRed,Petrol,32000,2013,SecondOwner,,
40210,"Hero Honda Splendor Pro","Jaipur ",25000,Black,Petrol,22000,2004,FirstOwner,,
40211,"Yamaha Sz R","Pune ",40000,Red,Petrol,39999,2011,FirstOwner,,
40212,"Hero Honda  HF Dawn","Pune ",70000,Red,Petrol,30000,2004,SecondOwner,,
40213,"Hero Motocorp Ignitor 125 Disc","Pune ",28000,White,Diesel,47000,2014,FirstOwner,,
40214,"Yamaha FZS FI Version 2.0","Mumbai ",36257,Black,Petrol,44999,2010,SecondOwner,,
40215,"Bajaj Pulsar 150cc Dtsi","Mumbai ",10000,Black,Petrol,25000,2010,FirstOwner,,
40216,"Bajaj Pulsar 220F Dtsi","Mumbai ",60000,Blue,Petrol,34000,2010,SecondOwner,,
40217,"Bajaj Xcd 135 Dtssi Self Start","Gurgaon ",30000,Black,Petrol,21999,2006,FirstOwner,,
40218,"Bajaj Discover 100","Gurgaon ",80000,Red,Petrol,20000,2009,FirstOwner,,
40219,"Bajaj Xcd Exceed 125cc Dtssi","Gurgaon ",50000,Black,Diesel,19000,2009,FirstOwner,,
40220,"Bajaj Discover 100","Surat ",15000,Black&Green,Petrol,34000,2013,FirstOwner,,
40221,"Yamaha Ss 125","Delhi ",9800,Blue&Black,Petrol,38000,2014,FirstOwner,,
40222,"Hero Honda Karizma Zmr Pgm Fi","Mumbai ",27000,White,Petrol,55499,2011,SecondOwner,,
40223,"Yamaha FZ S","Delhi ",34000,Red,Petrol,48000,2013,FirstOwner,,
40225,"KTM Duke 200","Kolkata ",14300,OrengeAndBlack,Petrol,97000,2013,FirstOwner,,
40226,"Royal Enfield Thunderbird 350","Kolkata ",3000,Black,Petrol,130000,2015,FirstOwner,,
40228,"KTM Duke 200","Kolkata ",9000,Orange,Petrol,90000,2013,SecondOwner,,
40230,"Royal Enfield Bullet 350 Twinspark","Kolkata ",12000,Silver,Petrol,110000,2014,FirstOwner,,
40232,"Hero Honda Karizma R","Kolkata ",1360,Red,Petrol,87000,2015,FirstOwner,,
40233,"Yamaha Sz R","Lucknow ",40111,BLUE,Petrol,34999,2011,FirstOwner,,
40234,"KTM Duke 390","Lucknow ",3900,Black,Petrol,160000,2014,FirstOwner,,
40235,"Bajaj Pulsar 150cc Dtsi","Kolkata ",15000,RedBlack,Diesel,40000,2013,FirstOwner,,
40236,"Honda Shine Self Disc Alloy","Lucknow ",43000,Black,Petrol,28000,2008,SecondOwner,,
40237,"Suzuki Gs150r","Lucknow ",11400,Black,Petrol,54999,2013,FirstOwner,,
40238,"Bajaj Pulsar 150cc Dtsi","Kolkata ",2000,Black,Petrol,53000,2014,SecondOwner,,
40239,"Honda CB Twister Self Drum Alloy","Lucknow ",31000,Red,Petrol,36000,2011,FirstOwner,,
40240,"Yamaha Fazer Sport","Lucknow ",37000,Black,Petrol,38000,2010,FirstOwner,,
40241,"Hero Honda Splendor Plus","Lucknow ",30000,Black&DarkBlue,Petrol,27999,2008,FirstOwner,,
40242,"Hero MotoCorp Passion Pro Self Drum Alloy","Lucknow ",18000,Black,Diesel,41000,2013,FirstOwner,,
40243,"Bajaj Discover 100","Lucknow ",44000,RedAndBlack,Petrol,29000,2011,FirstOwner,,
40244,"Hero Honda CBZ Disc","Lucknow ",20000,BlackNRed,Petrol,39000,2013,FirstOwner,,
40245,"Yamaha Gladiator Ss","Ghaziabad ",75000,Black,Petrol,9999,2009,FirstOwner,,
40246,"Hyosung Aquila GV250 ","Gautam ",175,Balck,Petrol,280000,2015,FirstOwner,,
40247,"Royal Enfield Bullet Electra","Ghaziabad ",27000,MagicBlack,Petrol,74000,2010,FirstOwner,,
40248,"Hero Honda Hunk","Gautam ",45000,Grey,Petrol,39999,2011,FirstOwner,,
40249,"Bajaj Pulsar 135","Ghaziabad ",40000,Red,Petrol,31500,2011,FirstOwner,,
40250,"Bajaj Pulsar 220F Dtsi","Ghaziabad ",20500,RedAndBlack,Petrol,59000,2012,FirstOwner,,
40251,"Yamaha FZ16","Hyderabad ",28000,Red,Petrol,41999,2010,SecondOwner,,
40252,"Bajaj Pulsar 135","Ghaziabad ",24440,Red,Petrol,22000,2011,SecondOwner,,
40253,"Bajaj Pulsar 150cc Dtsi","Ghaziabad ",54000,Black,Petrol,31499,2009,FirstOwner,,
40254,"Yamaha FZ S","Hyderabad ",28000,Red-white,Petrol,67999,2013,FirstOwner,,
40255,"Yamaha Ybr 110","Hyderabad ",22000,Black&Red,Petrol,23000,2012,FirstOwner,,
40256,"Yamaha Gladiator Ss","Hyderabad ",38000,RedNBlack,Petrol,29000,2010,FirstOwner,,
40257,"Yamaha FZ16","Hyderabad ",46000,Red,Petrol,38000,2008,SecondOwner,,
40258,"Yamaha Fazer Sport","Hyderabad ",20000,BlackGreen,Diesel,69000,2013,FirstOwner,,
40259,"TVS Apache RTR 160","Hyderabad ",70000,Yellow,Petrol,34999,2009,FirstOwner,,
40260,"Yamaha RX 100 STD","Hyderabad ",40000,SkyBlue,Petrol,34999,1991,FirstOwner,,
40261,"Yamaha FZ S",K.,14900,Blue,Petrol,67000,2012,FirstOwner,,
40262,"TVS Apache RTR 160","Hyderabad ",72000,Yellow,Petrol,32000,2009,FirstOwner,,
40263,"Royal Enfield Classic 350","Hyderabad ",3000,LagoonBlue,Petrol,140000,2015,FirstOwner,,
40264,"Suzuki Samurai STD","Hyderabad ",100000,Black,Petrol,11000,1999,ThirdOwner,,
40265,"Royal Enfield Bullet Electra 5s",K.,30000,Red,Petrol,110000,2009,SecondOwner,,
40266,"Royal Enfield Bullet Electra Twinspark","Krishna ",24000,Silver,Petrol,100000,2012,FirstOwner,,
40267,"Honda Shine Self Disc Alloy","Hyderabad ",22000,Black,Petrol,42000,2012,ThirdOwner,,
40268,"Honda CB Trigger STD","Hyderabad ",14000,Green,Petrol,49999,2014,FirstOwner,,
40269,"Honda CBF Stunner Pgm Fi","Hyderabad ",21000,Yellow,Petrol,29999,2009,FirstOwner,,
40270,"Hero Honda Passion Pro","Hyderabad ",25000,Blue,Petrol,34000,2011,FirstOwner,,
40271,"Honda Shine Self Disc Alloy","Hyderabad ",13000,Black,Petrol,51000,2014,FirstOwner,,
40272,"Honda Shine Self Disc Alloy","Hyderabad ",56500,Black,Petrol,27000,2008,SecondOwner,,
40273,"Honda Stunner CBF Self Disc Alloy","Hyderabad ",49000,Black,Petrol,24000,2008,SecondOwner,,
40274,"Honda Unicorn Alloy",K.,19500,Black,Petrol,39000,2010,FirstOwner,,
40275,"Hero Honda CBZ Disc",K.,48000,BlackAndYellow,Petrol,22000,2005,FirstOwner,,
40276,"Hero Honda CD100	 STD",K.,98000,Black,Petrol,13499,1997,SecondOwner,,
40277,"Hero Honda Hunk","Hyderabad ",60000,Red,Petrol,23000,2008,FirstOwner,,
40278,"Hero Motocorp Ignitor 125 Drum","Mahabubabad ",23000,Black,Petrol,47999,2014,FirstOwner,,
40279,"Hero Honda Passion Plus","Medak ",17000,RedAndBlack,Petrol,42000,2008,FirstOwner,,
40280,"Hero Honda Passion Plus","Visakhapatnam ",60000,BlackAndBlue,Petrol,27999,2006,SecondOwner,,
40281,"Hero Honda Splendor Nxg",K.,60000,Orange&Black,Petrol,19999,2000,SecondOwner,,
40282,"Hero Honda Passion Plus","Hyderabad ",47000,BlackAndGolden,Petrol,19000,2002,FirstOwner,,
40283,"Hero Honda Passion Pro","Warangal ",49000,Black,Petrol,40000,2011,FirstOwner,,
40284,"Hero Honda Cbz Xtreme Self Start","Hyderabad ",20000,Black,Petrol,54999,2013,FirstOwner,,
40285,"Hero Honda CBZ Disc","Hyderabad ",40000,Black,Petrol,19999,2002,SecondOwner,,
40286,"Hero Honda Hunk","Hyderabad ",29000,Red,Petrol,35000,2010,FirstOwner,,
40287,"Hero Honda Hunk","Hyderabad ",64000,Brown,Petrol,45000,2011,FirstOwner,,
40288,"Hero Motocorp Impulse 150","Punjagutta ",55000,Black&Red,Petrol,38000,2012,FirstOwner,,
40289,"Hero MotoCorp Passion Pro Self Drum Alloy","Hyderabad ",28000,Blue,Diesel,32000,2010,FirstOwner,,
40290,"Hero Honda Splendor Pro","Hyderabad ",70000,Black,Petrol,21999,2002,SecondOwner,,
40291,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",6300,Black,Petrol,55000,2013,FirstOwner,,
40292,"Bajaj Pulsar 200 NS","Hyderabad ",9300,Black,Petrol,80000,2013,FirstOwner,,
40293,"Bajaj Discover 100","Hyderabad ",40000,Black,Petrol,35000,2012,FirstOwner,,
40294,"Bajaj Pulsar 150cc Dtsi",K.,48000,Black,Diesel,25000,2006,FirstOwner,,
40295,"Bajaj Platina 125",K.,40000,Red,Petrol,26000,2010,FirstOwner,,
40296,"Bajaj Pulsar 135","Hyderabad ",55000,Black,Petrol,28000,2010,SecondOwner,,
40297,"Bajaj Discover 100","Hyderabad ",18000,BlackAndBlue,Petrol,36000,2014,FirstOwner,,
40298,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",50000,Black,Petrol,14999,2003,SecondOwner,,
40299,"Bajaj Pulsar 220F Dtsi","Hyderabad ",17000,Black,Petrol,54000,2011,SecondOwner,,
40300,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",62000,Blue,Petrol,28000,2009,FirstOwner,,
40301,"Bajaj Pulsar 150cc Dtsi","Hyderabad ",40300,Black,Petrol,22999,2008,SecondOwner,,
40302,"TVS Apache RTR 160","Coimbatore ",30000,Yellow,Diesel,52000,2012,SecondOwner,,
40303,"Hero Honda Splendor Plus","Coimbatore ",90000,PerpuleAndBlack,Petrol,16000,2002,FirstOwner,,
40304,"Bajaj Discover 125 M Disc","Coimbatore ",60000,Blue,Petrol,42000,2012,FirstOwner,,
40305,"Bajaj Pulsar 220F Dtsi","Coimbatore ",18000,Black,Petrol,79999,2014,FirstOwner,,
40306,"Yamaha RX 100 STD","Kanchipuram ",13000,Blue,Petrol,46000,1994,SecondOwner,,
40307,"Yamaha YZF R15 Version 2.0","Kanchipuram ",3800,Black,Petrol,94000,2013,SecondOwner,,
40308,"Yamaha YZF R15 Version 2.0","Chennai ",3500,RedAndBlack,Petrol,90000,2012,FirstOwner,,
40309,"Yamaha RXZ STD","Chennai ",17000,Red,Petrol,34999,1996,FourthOwner,,
40310,"Yamaha FZS FI Version 2.0","Kanchipuram ",4000,MilitaryGreen,Petrol,84999,2015,FirstOwner,,
40311,"TVS Star City Spoke","Chennai ",25600,Black&Purple,Petrol,11000,2007,FirstOwner,,
40312,"Honda Unicorn Alloy","Tiruvallur ",40000,Black,Diesel,25000,2010,FirstOwner,,
40313,"Honda CB Dazzler Sports","Chennai ",29000,Red,Petrol,50000,2011,FirstOwner,,
40314,"Honda Unicorn Alloy","Kanchipuram ",50000,Sliver,Petrol,41999,2012,FirstOwner,,
40315,"Hero Honda Passion Pro","Chennai ",16000,Black,Petrol,38000,2013,FirstOwner,,
40316,"Bajaj Discover 125 M Drum","Chennai ",40000,BlackAndBlue,Petrol,30000,2013,FirstOwner,,
40317,"Bajaj Pulsar 180cc Dtsi","Chennai ",15000,Black,Petrol,48000,2012,FirstOwner,,
40318,"Bajaj Platina 100 Alloy Wheel KS","Chennai ",30000,Grey,Petrol,15999,2007,FirstOwner,,
40319,"Bajaj Discover 100","Chennai ",25000,Black,Petrol,27000,2011,FirstOwner,,
40320,"Suzuki Samurai STD","Jaipur ",100000,Green,Petrol,9000,1998,FirstOwner,,
40321,"Hero Honda Passion Plus","Jaipur ",35000,BlackAndBlue,Petrol,23000,2007,FirstOwner,,
40322,"Mahindra Centuro Rockstar","Jaipur ",14000,Black,Petrol,44999,2014,FirstOwner,,
40323,"Bajaj Pulsar 150cc Dtsi","Tiruvallur ",24900,Black,Petrol,35000,2011,FirstOwner,,
40324,"Royal Enfield Bullet 350 Twinspark","Jaipur ",8816,Black,Petrol,100000,1990,SecondOwner,,
40325,"Honda Unicorn Alloy","Jaipur ",34000,Black,Petrol,22000,2004,SecondOwner,,
40326,"Hero Honda Splendor Plus","Jaipur ",50000,RED,Petrol,45000,2007,FirstOwner,,
40327,"Bajaj Pulsar 150cc Dtsi","Jaipur ",50000,Black,Petrol,10000,2003,FirstOwner,,
40328,"Bajaj Discover 100","Jaipur ",55000,BlackAndGreen,Petrol,24999,2011,FirstOwner,,
40329,"TVS Victor 2015","Thane ",13000,Mahroon,Petrol,14000,2004,FirstOwner,,
40330,"Yamaha FZS FI Version 2.0","Bangalore ",200,WhiteAndRed,Petrol,80000,2015,FirstOwner,,
40331,"Bajaj Avenger Dtsi","Thane ",37000,Blue,Petrol,32000,2008,ThirdOwner,,
40332,"Bajaj Pulsar RS 200","Thane ",35000,Black,Petrol,29000,2008,FirstOwner,,
40333,"Yamaha RX 135 STD","Pune ",12000,Red,Petrol,27000,1991,SecondOwner,,
40334,"Yamaha FZ FI Version 2.0","Pune ",24000,Browen,Petrol,55000,2013,FirstOwner,,
40335,"Royal Enfield Thunderbird 350","Pune ",1500,Lightning,Petrol,150000,2015,FirstOwner,,
40336,"Hero Honda Passion Plus","Pune ",60000,Red,Petrol,24999,2001,FirstOwner,,
40337,"Bajaj Avenger Dtsi","Pune ",49000,Red,Petrol,58000,2009,FirstOwner,,
40338,"Hero Motocorp Karizma R","Pune ",17228,Black,Petrol,60000,2013,SecondOwner,,
40339,"Yamaha FZ FI Version 2.0","Raigad ",3000,RED,Petrol,71000,2015,FirstOwner,,
40340,"Bajaj Avenger 220","Pune ",17500,Black,Petrol,61999,2013,FirstOwner,,
40341,"Bajaj Pulsar 180cc Dtsi","Pune ",48600,Black,Petrol,39999,2010,FirstOwner,,
40342,"TVS Victor 110","Thane ",70000,Red,Petrol,11999,2003,ThirdOwner,,
40343,"Honda Unicorn Alloy","Thane ",10000,Black,Petrol,60000,2015,FirstOwner,,
40344,"Yamaha FZS FI Version 2.0","Thane ",34000,BlackAndGolden,Petrol,50000,2012,FirstOwner,,
40345,"Yamaha YZF R15 Version 2.0","Thane ",6000,White&Blue,Petrol,78000,2013,ThirdOwner,,
40346,"Yamaha Fazer Sport","Mumbai ",18000,Blue,Petrol,39999,2010,SecondOwner,,
40347,"Yamaha YZF R15 Version 2.0","Mumbai ",25000,White,Petrol,65000,2011,FirstOwner,,
40348,"Honda Unicorn Alloy","Mumbai ",18000,Black,Petrol,52000,2012,FirstOwner,,
40349,"Honda CB Twister Self Disc Alloy","Mumbai ",51200,Black,Petrol,35999,2012,FirstOwner,,
40350,"Honda Unicorn Spoke","Mumbai ",40000,Grey,Petrol,23000,2006,FirstOwner,,
40351,"Honda Unicorn Alloy","Mumbai ",19000,Grey,Petrol,69000,2013,FirstOwner,,
40352,"Honda Stunner CBF Self Disc Alloy","Mumbai ",20000,Red,Petrol,25999,2011,FirstOwner,,
40353,"Bajaj Pulsar 220F Dtsi","Mumbai ",35000,Black,Petrol,50000,2012,SecondOwner,,
40354,"Hero Motocorp Hunk Double Disc Self Cast","Mumbai ",21000,Black,Petrol,52000,2013,FirstOwner,,
40355,"Hero Motocorp Xtreme Single Disc","Mumbai ",17000,Black,Petrol,54999,2014,FirstOwner,,
40356,"Bajaj Boxer CT 100","Mumbai ",55000,Silver,Petrol,14000,2004,FirstOwner,,
40357,"Bajaj Pulsar 150cc Dtsi","Mumbai ",43000,BlackNSilver,Petrol,17000,2006,SecondOwner,,
40358,"Bajaj Pulsar 150cc Dtsi",K.,29000,Black,Petrol,44999,2010,FirstOwner,,
40359,"Bajaj Pulsar 135","Mumbai ",7000,Blue&Black,Petrol,35000,2012,FirstOwner,,
40360,"Bajaj Platina 100 Alloy Wheel KS","Mumbai ",40000,BlackAndSilver,Petrol,17999,2005,FirstOwner,,
40361,"Bajaj Avenger Dtsi","Mumbai ",36469,Red,Petrol,40000,2009,FirstOwner,,
40362,"Bajaj Discover 100","Mumbai ",15000,Maroon,Petrol,41999,2014,FirstOwner,,
40363,"Bajaj Pulsar 200 NS","Mumbai ",20500,Yellow,Petrol,50000,2012,SecondOwner,,
40364,"TVS Sport Kick Start Mag","Indore ",27800,Grey,Petrol,31000,2014,FirstOwner,,
40365,"Royal Enfield Bullet Electra Twinspark","Indore ",20000,Silver,Petrol,110000,2007,ThirdOwner,,
40366,"Yamaha RXZ STD","Indore ",40000,RedAndBlack,Petrol,11999,1998,SecondOwner,,
40367,"Bajaj Pulsar 150cc Dtsi","Indore ",30000,Black,Petrol,33000,2007,FirstOwner,,
40368,"Bajaj Pulsar 180cc Dtsi","Indore ",4000,RedAndBlack,Petrol,84000,2015,FirstOwner,,
40369,"Yamaha Crux","Bangalore ",15000,Black,Petrol,24999,2010,FirstOwner,,
40370,"Yamaha YZF R15","Bangalore ",45000,Blue,Petrol,54000,2009,SecondOwner,,
40371,"Yamaha FZ16","Bangalore ",15000,Black,Petrol,49999,2010,FirstOwner,,
40372,"Yamaha YZF R15 Version 2.0","Bangalore ",40000,BlackAndBlue,Petrol,58000,2008,ThirdOwner,,
40373,"Yamaha RX 135 STD","Bangalore ",35000,Maroon,Petrol,36999,1998,ThirdOwner,,
40374,"Yamaha YZF R15 Version 2.0","Bangalore ",10000,GoldNBlack,Petrol,110000,2014,FirstOwner,,
40375,"Yamaha FZS FI Version 2.0","Bangalore ",200,BlackNBlue,Petrol,89000,2015,FirstOwner,,
40376,"Yamaha FZS FI Version 2.0","Bangalore ",8900,MilitryGreen,Petrol,80000,2014,FirstOwner,,
40377,"TVS Apache RTR 160","Bangalore ",38000,Black,Petrol,32000,2009,FirstOwner,,
40378,"Suzuki Samurai STD","Bangalore ",100000,Red,Petrol,9000,1995,FirstOwner,,
40379,"Royal Enfield Thunderbird 350","Tiruvallur ",26000,Black,Petrol,79999,2010,FirstOwner,,
40380,"Royal Enfield Machismo 350","Bangalore ",40000,Chrome,Petrol,99000,1999,SecondOwner,,
40381,"Honda Dream Yuga Kick Drum Spoke","Bangalore ",14900,Grey,Petrol,35000,2013,FirstOwner,,
40382,"Honda CB Twister Self Drum Alloy","Bangalore ",23000,Black&Grey,Petrol,30000,2011,SecondOwner,,
40383,"Honda Shine Self Disc Alloy","Bangalore ",40000,Black,Petrol,34000,2009,SecondOwner,,
40384,"Honda CBR 250R ABS","Bangalore ",24000,Black,Petrol,120000,2011,FirstOwner,,
40385,"Honda CB Twister Self Drum Alloy","Bangalore ",21000,Black,Petrol,31999,2011,FirstOwner,,
40386,"Hero Honda Hunk","Bangalore ",35000,Black,Petrol,35000,2008,FirstOwner,,
40387,"Hero Honda Ambition Disc Kick","Bangalore ",60000,Black,Petrol,19000,2004,FirstOwner,,
40388,"Hero Honda Karizma Zmr Pgm Fi","Bangalore ",48000,White,Petrol,58999,2011,SecondOwner,,
40389,"Bajaj Pulsar 180cc Dtsi","Bangalore ",6000,BlackSilver,Petrol,77000,2014,FirstOwner,,
40390,"Bajaj Pulsar 150cc Dtsi","Bangalore ",110000,Black,Petrol,19000,2004,SecondOwner,,
40391,"Bajaj Discover 125 M Disc","Bangalore ",7000,Blue,Petrol,48999,2013,FirstOwner,,
40392,"Bajaj Pulsar 150cc Dtsi","Bangalore ",14000,Black,Petrol,65000,2014,FirstOwner,,
40393,"Hero Honda Splendor Plus","Ghaziabad ",40000,Black&Blue,Petrol,21000,2006,FirstOwner,,
40394,"Bajaj Pulsar 180cc Dtsi","Hyderabad ",75000,Black,Petrol,21999,2007,SecondOwner,,
40395,"Yamaha FZ16","Gurgaon ",17000,Red,Petrol,25000,2011,FirstOwner,,
40396,"Royal Enfield Bullet Electra Twinspark","Chennai ",40000,CherryRed,Petrol,83000,2005,SecondOwner,,
40397,"Harley Davidson Street 750","Chandigarh ",2188,Black,Petrol,420000,2015,FirstOwner,,
40398,"Hero Honda Passion Pro","Jaipur ",15000,Black,Petrol,40000,2012,FirstOwner,,
40399,"Hero Honda Karizma R","Hyderabad ",36000,Red,Petrol,30999,2007,SecondOwner,,
40400,"TVS Apache RTR 160","Kolkata ",22000,Black,Petrol,45000,2008,FirstOwner,,
40402,"Bajaj Discover 125 M Drum","Bangalore ",2700,Blue,Petrol,40000,2013,FirstOwner,,
40403,"Royal Enfield Bullet Electra Twinspark","Gurgaon ",19000,Sliver,Petrol,85000,2013,FirstOwner,,
40404,"Bajaj Avenger 220","Bangalore ",8496,Black,Petrol,74000,2014,FirstOwner,,
40405,"Yamaha Libero STD","Gurgaon ",48000,Black&SilverGrey,Petrol,14000,2006,SecondOwner,,
40406,"TVS Apache RTR 180","Gurgaon ",15000,Gray,Petrol,41999,2012,SecondOwner,,
40407,"Yamaha RX 100 STD","Delhi ",2000,Black,Petrol,50000,1994,SecondOwner,,
40408,"Bajaj Discover 150 S Disc","Gurgaon ",33000,Black,Petrol,28999,2011,FirstOwner,,
40409,"Mahindra Centuro Rockstar","Gurgaon ",6000,RedAndBlack,Petrol,40000,2015,FirstOwner,,
40410,"Hero Honda Passion Pro","Surat ",42000,Red,Petrol,29999,2009,SecondOwner,,
40411,"Honda Unicorn Alloy","Surat ",6500,Silver,Petrol,74000,2014,FirstOwner,,
40412,"Hero Honda Passion Plus","Surat ",54000,Red,Petrol,22000,2010,FirstOwner,,
40413,"Yamaha FZ16","Delhi ",14000,Red,Petrol,70000,2014,FirstOwner,,
40414,"Yamaha YZF R15","Delhi ",40000,Red-white,Petrol,69999,2011,FirstOwner,,
40415,"Yamaha FZ FI Version 2.0","Delhi ",11000,MiltryGreen,Petrol,66000,2014,FirstOwner,,
40416,"TVS Star City Alloy","Delhi ",60000,Black,Petrol,14999,2006,FirstOwner,,
40417,"TVS Star City Spoke","Delhi ",45000,Red,Petrol,18000,2006,FirstOwner,,
40418,"Suzuki Hayate Drum","Delhi ",22300,White,Petrol,25000,2013,FirstOwner,,
40419,"Yamaha FZ16","Delhi ",20000,WhiteNRed,Petrol,34000,2009,SecondOwner,,
40420,"TVS Victor 2015","Delhi ",64000,BlackAndRed,Petrol,14000,2007,FirstOwner,,
40421,"Royal Enfield Bullet Electra","Delhi ",10000,Black,Petrol,100000,2009,FirstOwner,,
40422,"Royal Enfield Bullet Electra Twinspark","Delhi ",20000,MagicBlack,Petrol,89999,2012,FirstOwner,,
40423,"Royal Enfield Bullet Electra Twinspark","Delhi ",35000,RedSilver,Petrol,84000,2007,FirstOwner,,
40424,"Royal Enfield Bullet 350","Delhi ",60000,Silver&RoyalBlue,Petrol,79000,2003,FirstOwner,,
40425,"Royal Enfield Bullet Electra Twinspark","Delhi ",40000,Black,Petrol,74000,2003,ThirdOwner,,
40426,"Honda Stunner CBF Self Disc Alloy","Delhi ",39800,BlackGray,Petrol,27000,2010,FirstOwner,,
40427,"Hero Honda Passion Pro","Delhi ",34000,Silver,Petrol,29000,2008,FirstOwner,,
40428,"Honda CB Twister Self Disc Alloy","Delhi ",14000,Black,Petrol,44999,2014,FirstOwner,,
